lodcolumn,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSG00000004561,Mettl17,14,51.884842,51.88894,51.893039,18,7.88752,JAX00080104,6.639632603,FALSE,,,,,,,,
ENSMUSG00000097127,Gm26886,14,3.822531,3.853309,3.884087,4,43.148936,UNC7129204,6.6395845,FALSE,,,,,,,,
ENSMUSG00000037833,Sh2d4b,14,40.813789,40.853528,40.893266,6,26.132538,backupJAX00605350,6.638925133,FALSE,,,,,,,,
ENSMUSG00000091613,Gm17046,14,5.877076,5.8775,5.877925,17,44.811258,UNC170332323,6.638850061,FALSE,,,,,,,,
ENSMUSG00000090286,Gm17615,14,124.005355,124.006492,124.007629,12,15.903411,backuprs29183816,6.638764848,FALSE,,,,,,,,
ENSMUSG00000096446,Gm8104,14,43.100601,43.107896,43.11519,7,71.381576,UNC13093312,6.638309691,FALSE,,,,,,,,
ENSMUSG00000095313,Gm6740,14,52.861767,52.862198,52.86263,15,25.584425,UNC25218418,6.637362417,FALSE,,,,,,,,
ENSMUSG00000096662,Gm6755,14,53.172727,53.173158,53.17359,15,25.584425,UNC25218418,6.637362417,FALSE,,,,,,,,
ENSMUSG00000021957,Tkt,14,30.548359,30.56154,30.574722,X,154.476333,backupJAX00186102,6.636976808,FALSE,,,,,,,,
ENSMUSG00000021838,Samd4,14,46.882854,46.994336,47.105817,16,25.755513,UNC160515579,6.636644812,FALSE,,,,,,,,
ENSMUSG00000060143,Gm10076,14,105.681828,105.68202,105.682211,8,108.670153,UNC15469131,6.636618019,FALSE,,,,,,,,
ENSMUSG00000022014,Epsti1,14,77.904239,77.953448,78.002656,3,8.973984,UNC4676818,6.636356241,FALSE,,,,,,,,
ENSMUSG00000041479,Syt15,14,34.219595,34.225008,34.230421,12,99.975919,UNC21739992,6.635810639,FALSE,,,,,,,,
ENSMUSG00000063458,1700112E06Rik,14,22.019712,22.537898,23.056085,12,87.459769,UNC21563298,6.635418874,FALSE,,,,,,,,
ENSMUSG00000063895,Nupl1,14,60.219204,60.235356,60.251507,12,91.393145,UNC21604038,6.635332379,FALSE,,,,,,,,
ENSMUSG00000059674,Cdh24,14,54.631992,54.636678,54.641364,2,154.257632,UNC4265934,6.634977414,FALSE,,,,,,,,
ENSMUSG00000021874,4933413J09Rik,14,26.356574,26.378515,26.400456,1,182.209434,UNC2329284,6.634584513,FALSE,,,,,,,,
ENSMUSG00000089726,Mir17hg,14,115.042879,115.044803,115.046727,17,80.557894,JAX00078667,6.634441067,FALSE,,,,,,,,
ENSMUSG00000022123,Scel,14,103.513341,103.563344,103.613346,2,4.070092,UNC2477500,6.634382136,FALSE,,,,,,,,
ENSMUSG00000063410,Stk24,14,121.286343,121.332838,121.379334,3,107.349622,UNC5917190,6.633827531,FALSE,,,,,,,,
ENSMUSG00000097142,Gm26778,14,102.97822,102.980374,102.982528,3,129.224824,UNC6222319,6.633476235,FALSE,,,,,,,,
ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,8,10.513361,UNC14148237,6.633374315,FALSE,,,,,,,,
ENSMUSG00000079197,Psme2,14,55.587441,55.589277,55.591113,8,126.138818,UNC15717153,6.633280572,FALSE,,,,,,,,
ENSMUSG00000021771,Vdac2,14,21.831269,21.838574,21.845879,17,66.428111,UNC28211301,6.633076295,FALSE,,,,,,,,
ENSMUSG00000063556,Gm10132,14,77.251801,77.252064,77.252327,8,79.00638,UNC15066837,6.632718773,FALSE,,,,,,,,
ENSMUSG00000052099,Prss51,14,64.086234,64.091952,64.09767,10,128.557257,UNC18971228,6.632674148,FALSE,,,,,,,,
ENSMUSG00000079101,Gm2904,14,3.051649,3.052074,3.052499,9,104.041111,UNC17035777,6.632482591,FALSE,,,,,,,,
ENSMUSG00000094800,Gm9780,14,26.027282,26.034996,26.042711,9,83.806054,UNC16769589,6.632412424,FALSE,,,,,,,,
ENSMUSG00000072572,Slc39a2,14,51.892889,51.894817,51.896745,2,9.355735,UNC020006990,6.632094289,FALSE,,,,,,,,
ENSMUSG00000091114,Gm3138,14,4.249631,4.253818,4.258006,4,105.229606,UNC7903429,6.632044969,FALSE,,,,,,,,
ENSMUSG00000025555,Farp1,14,121.0352,121.159472,121.283744,4,41.328509,UNC7120584,6.631918184,FALSE,,,,,,,,
ENSMUSG00000048281,Dleu7,14,62.276231,62.284605,62.292979,3,76.836708,UNC5570922,6.631904927,FALSE,,,,,,,,
ENSMUSG00000089901,Gm8113,14,43.92539,43.9294,43.933411,17,12.309636,UNC170020729,6.631428604,FALSE,,,,,,,,
ENSMUSG00000021987,Mtmr6,14,60.265205,60.283788,60.30237,1,69.976217,UNC883442,6.631128142,FALSE,,,,,,,,
ENSMUSG00000068758,Il3ra,14,14.346495,14.350992,14.35549,8,81.950527,UNC15105643,6.630494933,FALSE,,,,,,,,
ENSMUSG00000096775,Gm5796,14,4.023941,4.032656,4.04137,17,29.923581,UNC27753230,6.629820658,FALSE,,,,,,,,
ENSMUSG00000095195,Gm3005,14,3.428103,3.511162,3.59422,19,40.481926,UNC30312232,6.629564516,FALSE,,,,,,,,
ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,X,75.80513,UNC30974899,6.629372065,FALSE,,,,,,,,
ENSMUSG00000095124,Gm3348,14,5.385805,5.386228,5.386651,18,12.735219,UNC28750701,6.628804333,FALSE,,,,,,,,
ENSMUSG00000021750,Fam107a,14,8.296274,8.307148,8.318023,2,152.945832,UNC4247750,6.627631253,FALSE,,,,,,,,
ENSMUSG00000097358,Gm26773,14,118.107831,118.112466,118.1171,15,53.720816,UNC25610695,6.627326859,FALSE,,,,,,,,
ENSMUSG00000005148,Klf5,14,99.298691,99.306048,99.313405,16,8.423793,UNC26302623,6.627283306,FALSE,,,,,,,,
ENSMUSG00000044551,9930012K11Rik,14,70.154405,70.156954,70.159502,7,40.290245,JAX00150430,6.626938388,FALSE,,,,,,,,
ENSMUSG00000022051,Bnip3l,14,66.985239,66.997058,67.008877,2,25.625952,JAX00092305,6.626782949,FALSE,,,,,,,,
ENSMUSG00000021884,Hacl1,14,31.552905,31.597096,31.641286,17,67.748765,UNC28234360,6.626551399,FALSE,,,,,,,,
ENSMUSG00000035129,Gm6781,14,18.531363,18.531912,18.53246,15,103.554217,UNC26247077,6.626378284,FALSE,,,,,,,,
ENSMUSG00000063506,Arhgap22,14,33.214026,33.29198,33.369934,13,21.246628,JAX00042454,6.626306879,FALSE,,,,,,,,
ENSMUSG00000095797,Gm8246,14,5.469438,5.473634,5.47783,1,185.535912,UNC2363967,6.625934646,FALSE,,,,,,,,
ENSMUSG00000022055,Nefl,14,68.083863,68.086479,68.089095,6,6.027881,JAX00602234,6.625834791,FALSE,,,,,,,,
ENSMUSG00000002326,Gmpr2,14,55.672235,55.675492,55.67875,15,93.04259,UNC26129267,6.625737641,FALSE,,,,,,,,
ENSMUSG00000096463,Gm21750,14,73.661225,73.661973,73.662721,8,96.090256,UNC15303919,6.624872569,FALSE,,,,,,,,
ENSMUSG00000090564,A430057M04Rik,14,21.847578,21.852252,21.856926,7,29.697092,UNC12559911,6.624618661,FALSE,,,,,,,,
ENSMUSG00000016831,Tox4,14,52.279146,52.287768,52.296391,8,128.4871,UNC15747507,6.624551819,FALSE,,,,,,,,
ENSMUSG00000092167,Gm3696,14,7.083208,7.091914,7.100621,13,107.744606,UNC23315297,6.624509857,FALSE,,,,,,,,
ENSMUSG00000039308,Ndst2,14,20.723739,20.727033,20.730327,15,28.456691,UNC25262055,6.624235836,FALSE,,,,,,,,
ENSMUSG00000098369,RP23-100J17.7,14,26.156036,26.161108,26.166181,18,10.979227,UNC28720742,6.624019962,FALSE,,,,,,,,
ENSMUSG00000021775,Nr1d2,14,18.204054,18.22159,18.239127,6,146.638029,UNC12333601,6.623711681,FALSE,,,,,,,,
ENSMUSG00000040721,Zfhx2,14,55.060262,55.076293,55.092324,X,97.986537,UNC31125541,6.623692408,FALSE,,,,,,,,
ENSMUSG00000079389,Gm3149,14,4.317283,4.321502,4.325721,1,167.244453,UNC2136413,6.623373064,FALSE,,,,,,,,
ENSMUSG00000034235,Usp54,14,20.548912,20.583633,20.618354,13,112.599347,UNC23395585,6.623060194,FALSE,,,,,,,,
ENSMUSG00000021876,Rnase4,14,51.091077,51.098614,51.106151,19,59.878526,UNC30593396,6.623033811,FALSE,,,,,,,,
ENSMUSG00000086486,2310043D23Rik,14,57.506744,57.50879,57.510835,7,4.336931,UNC12377259,6.622969,FALSE,,,,,,,,
ENSMUSG00000022130,Tgds,14,118.111911,118.122338,118.132765,18,85.556861,UNC29768513,6.622681757,FALSE,,,,,,,,
ENSMUSG00000022010,Tsc22d1,14,76.414961,76.461363,76.507765,7,6.866359,UNC12401981,6.622279921,FALSE,,,,,,,,
ENSMUSG00000043157,Arl11,14,61.309753,61.310844,61.311936,2,137.184729,UNC020204805,6.622234864,FALSE,,,,,,,,
ENSMUSG00000091814,Gm8050,14,6.712183,6.716217,6.720251,11,89.927677,UNC20097289,6.621730407,FALSE,,,,,,,,
ENSMUSG00000096039,D830030K20Rik,14,3.22444,3.229396,3.234351,5,130.657993,UNC10173125,6.621701709,FALSE,,,,,,,,
ENSMUSG00000063277,Gm10128,14,7.640895,7.642434,7.643972,2,5.594388,JAX00482470,6.621550505,FALSE,,,,,,,,
ENSMUSG00000042354,Gnl3,14,31.012434,31.015762,31.019089,15,60.375097,JAX00402712,6.621469202,FALSE,,,,,,,,
ENSMUSG00000054423,Cadps,14,12.372563,12.597821,12.823079,3,95.564379,UNC5783796,6.6213083,FALSE,,,,,,,,
ENSMUSG00000098872,RP23-103I12.13,14,69.694475,69.695154,69.695834,14,45.305806,UNC23937890,6.620006582,FALSE,,,,,,,,
ENSMUSG00000068245,Phf11d,14,59.347407,59.356438,59.36547,17,10.592415,UNC27559062,6.620005971,FALSE,,,,,,,,
ENSMUSG00000022003,Slc25a30,14,75.761999,75.774518,75.787037,13,109.595884,UNC23344507,6.619551729,FALSE,,,,,,,,
ENSMUSG00000021991,Cacna2d3,14,28.904947,29.313406,29.721864,10,116.046359,UNC18787460,6.6191591,FALSE,,,,,,,,
ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,5,119.292792,backupJAX00594370,6.619140322,FALSE,,,,,,,,
ENSMUSG00000025280,Polr3a,14,24.448694,24.46787,24.487046,3,8.022518,UNC4663401,6.619019203,FALSE,,,,,,,,
ENSMUSG00000022035,Ccdc25,14,65.837302,65.851953,65.866604,6,72.100517,UNC11341782,6.619004619,FALSE,,,,,,,,
ENSMUSG00000068165,Gm10233,14,66.044988,66.045432,66.045877,19,28.330523,UNC30154428,6.618820756,FALSE,,,,,,,,
ENSMUSG00000090539,Gm9602,14,4.776337,4.78067,4.785002,19,57.548955,UNC30566385,6.618804641,FALSE,,,,,,,,
ENSMUSG00000037526,Atg14,14,47.540894,47.554664,47.568434,2,150.998472,UNC4230076,6.618511596,FALSE,,,,,,,,
ENSMUSG00000022210,Dhrs4,14,55.478758,55.484548,55.490338,14,56.676018,backupUNC140946612,6.618354926,TRUE,,,,,,,,
ENSMUSG00000091227,Gm3755,14,7.440924,7.44592,7.450917,7,121.978472,UNC13752113,6.61781474,FALSE,,,,,,,,
ENSMUSG00000034522,Zfp395,14,65.358676,65.378803,65.39893,15,30.722219,UNC25296064,6.617626164,FALSE,,,,,,,,
ENSMUSG00000078126,Rpl23a-ps3,14,34.170655,34.170912,34.171168,18,87.719119,JAX00214106,6.617067794,FALSE,,,,,,,,
ENSMUSG00000021890,Eaf1,14,31.495079,31.502468,31.509858,1,67.011327,JAX00004786,6.617061591,FALSE,,,,,,,,
ENSMUSG00000021874,4933413J09Rik,14,26.356574,26.378515,26.400456,19,32.875424,UNC30215158,6.616811639,FALSE,,,,,,,,
ENSMUSG00000021911,Parg,14,32.201949,32.24975,32.29755,19,14.680849,JAX00087144,6.616713173,FALSE,,,,,,,,
ENSMUSG00000040818,Dennd6a,14,26.579578,26.606486,26.633394,18,54.571767,UNC29294204,6.616446411,FALSE,,,,,,,,
ENSMUSG00000061510,Gm10101,14,46.829109,46.830568,46.832027,7,95.991226,UNC13422695,6.61644357,FALSE,,,,,,,,
ENSMUSG00000098428,RP24-222L21.1,14,26.016422,26.021498,26.026574,17,88.187985,JAX00079237,6.616396461,FALSE,,,,,,,,
ENSMUSG00000079184,Mphosph8,14,56.668248,56.682839,56.69743,12,38.778619,UNC20933386,6.616305496,FALSE,,,,,,,,
ENSMUSG00000033885,Pxk,14,8.098213,8.131662,8.165111,X,70.923082,UNC30943705,6.616160923,FALSE,,,,,,,,
ENSMUSG00000094628,Gm3252,14,4.726775,4.737134,4.747493,18,86.571273,UNC180319648,6.615871302,FALSE,,,,,,,,
ENSMUSG00000022015,Tnfsf11,14,78.277445,78.292744,78.308043,5,31.931181,UNC8906684,6.615741657,FALSE,,,,,,,,
ENSMUSG00000037526,Atg14,14,47.540894,47.554664,47.568434,16,78.231638,UNC27183091,6.615675148,FALSE,,,,,,,,
ENSMUSG00000063885,Gm6498,14,48.198716,48.213564,48.228413,17,66.316607,UNC28209295,6.615594176,FALSE,,,,,,,,
ENSMUSG00000022016,Akap11,14,78.492246,78.514553,78.53686,16,18.647462,JAX00415081,6.61400316,FALSE,,,,,,,,
ENSMUSG00000058126,Tpm3-rs7,14,113.314608,113.31566,113.316713,6,136.858098,UNC12180509,6.613239244,FALSE,,,,,,,,
ENSMUSG00000071567,A830039N20Rik,14,23.292291,23.292967,23.293643,18,71.975839,JAX00084912,6.611504354,FALSE,,,,,,,,
ENSMUSG00000060126,Tpt1,14,75.845093,75.846809,75.848525,11,17.245316,UNC19171195,6.610951317,FALSE,,,,,,,,
ENSMUSG00000058430,Rpl27a-ps2,14,108.692194,108.692418,108.692643,8,11.803391,UNC14166840,6.610907388,FALSE,,,,,,,,
ENSMUSG00000059674,Cdh24,14,54.631992,54.636678,54.641364,11,10.018265,UNC19065994,6.610699842,FALSE,,,,,,,,
ENSMUSG00000068015,Lrch1,14,74.754674,74.851276,74.947877,17,85.883235,UNC28519278,6.610628217,FALSE,,,,,,,,
ENSMUSG00000040997,Abhd4,14,54.254129,54.261649,54.269169,4,5.435867,JAX00115551,6.610348518,FALSE,,,,,,,,
ENSMUSG00000098270,RP24-67I21.5,14,69.348897,69.350578,69.352259,12,106.530917,JAX00040131,6.61012554,FALSE,,,,,,,,
ENSMUSG00000099027,RP24-175I14.7,14,69.567147,69.568828,69.570509,12,106.530917,JAX00040131,6.61012554,FALSE,,,,,,,,
ENSMUSG00000047911,Npm2,14,70.647302,70.650193,70.653084,17,29.2093,UNC27743308,6.610093169,FALSE,,,,,,,,
ENSMUSG00000097278,Gm26650,14,4.867977,4.899196,4.930414,1,193.421247,UNC2454760,6.610079044,FALSE,,,,,,,,
ENSMUSG00000041445,Mmrn2,14,34.375504,34.389896,34.404287,17,79.563086,UNC28425854,6.609768013,FALSE,,,,,,,,
ENSMUSG00000022125,Cln5,14,103.070216,103.073898,103.077579,12,29.355412,backupUNC120287742,6.609300324,FALSE,,,,,,,,
ENSMUSG00000025278,Flnb,14,7.817957,7.884772,7.951588,18,60.362349,JAX00461050,6.608686518,FALSE,,,,,,,,
ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,7,122.630523,UNC13759768,6.608570295,FALSE,,,,,,,,
ENSMUSG00000040651,D14Abb1e,14,27.428847,27.4562,27.483552,18,49.359377,UNC29225656,6.608041044,FALSE,,,,,,,,
ENSMUSG00000021972,Hmbox1,14,64.811601,64.880736,64.94987,11,69.648667,UNC19870510,6.6079274,FALSE,,,,,,,,
ENSMUSG00000021775,Nr1d2,14,18.204054,18.22159,18.239127,X,59.432103,backupUNC200093060,6.607753684,FALSE,,,,,,,,
ENSMUSG00000095124,Gm3348,14,5.385805,5.386228,5.386651,6,104.87995,UNC11766252,6.60773879,FALSE,,,,,,,,
ENSMUSG00000090363,Gm3512,14,7.153511,7.164022,7.174533,13,10.9854,JAX00350055,6.607082246,FALSE,,,,,,,,
ENSMUSG00000022021,Diap3,14,86.655367,86.898296,87.141224,16,94.186742,UNC27432540,6.60695348,FALSE,,,,,,,,
ENSMUSG00000090827,Gm8297,14,4.983935,4.988172,4.992409,4,54.958859,JAX00551403,6.606613791,FALSE,,,,,,,,
ENSMUSG00000037759,Ptger2,14,44.988195,44.996008,45.00382,4,131.452837,UNC8235093,6.606118306,FALSE,,,,,,,,
ENSMUSG00000019297,Nop9,14,55.745693,55.750596,55.7555,18,38.958556,UNC29079960,6.605884768,FALSE,,,,,,,,
ENSMUSG00000022010,Tsc22d1,14,76.414961,76.461363,76.507765,6,143.827651,UNC12288735,6.605853229,FALSE,,,,,,,,
ENSMUSG00000021747,4930452B06Rik,14,8.431192,8.548716,8.66624,11,96.025584,UNC20188498,6.605811715,FALSE,,,,,,,,
ENSMUSG00000052395,Rft1,14,30.65436,30.672838,30.691317,2,17.856021,backupUNC020914924,6.605724602,FALSE,,,,,,,,
ENSMUSG00000025278,Flnb,14,7.817957,7.884772,7.951588,11,100.41203,UNC20243587,6.605720977,FALSE,,,,,,,,
ENSMUSG00000057132,Rpgrip1,14,52.110704,52.137125,52.163546,16,22.857775,UNC26470127,6.605408875,FALSE,,,,,,,,
ENSMUSG00000017491,Rarb,14,16.430842,16.503157,16.575472,X,11.881824,UNC30653309,6.604472022,FALSE,,,,,,,,
ENSMUSG00000021904,Sema3g,14,31.21786,31.224105,31.23035,4,156.0817,UNC8536880,6.604177874,FALSE,,,,,,,,
ENSMUSG00000071547,Nt5dc2,14,31.134853,31.136987,31.139121,5,91.804553,UNC9688519,6.604105107,FALSE,,,,,,,,
ENSMUSG00000022218,Tgm1,14,55.700009,55.70675,55.713492,1,163.191386,JAX00274026,6.603872426,FALSE,,,,,,,,
ENSMUSG00000022041,Chrna2,14,66.14096,66.146954,66.152948,16,37.531074,backupJAX00418255,6.603302904,FALSE,,,,,,,,
ENSMUSG00000022218,Tgm1,14,55.700009,55.70675,55.713492,13,117.926787,UNC23479371,6.603260112,FALSE,,,,,,,,
ENSMUSG00000044461,Shisa2,14,59.625281,59.62847,59.631658,10,28.485286,UNC17655660,6.60314008,FALSE,,,,,,,,
ENSMUSG00000022008,Gpalpp1,14,76.086232,76.098524,76.110815,16,85.209885,JAX00426608,6.601432785,FALSE,,,,,,,,
ENSMUSG00000096001,2610528A11Rik,14,37.10214,37.10612,37.110101,4,83.385737,backupUNC040159895,6.601352692,FALSE,,,,,,,,
ENSMUSG00000090539,Gm9602,14,4.776337,4.78067,4.785002,8,61.543882,UNC14857695,6.601235725,FALSE,,,,,,,,
ENSMUSG00000052584,Serp2,14,76.532814,76.54475,76.556687,13,52.739385,UNC22607334,6.600795396,FALSE,,,,,,,,
ENSMUSG00000079360,Gm3839,14,11.280932,11.281432,11.281933,2,6.578834,UNC2513327,6.600745939,FALSE,,,,,,,,
ENSMUSG00000071591,Gm10339,14,7.374667,7.393521,7.412375,15,61.561396,UNC25716381,6.59996486,FALSE,,,,,,,,
ENSMUSG00000006522,Itih3,14,30.908573,30.916166,30.92376,12,9.35819,JAX00325204,6.599917779,FALSE,,,,,,,,
ENSMUSG00000042104,Uggt2,14,118.985039,119.042234,119.09943,9,47.4517,UNC16308856,6.59967103,FALSE,,,,,,,,
ENSMUSG00000077611,Gm23946,14,32.191854,32.191952,32.19205,8,40.516518,UNC14574691,6.599620601,FALSE,,,,,,,,
ENSMUSG00000012405,Rpl15,14,18.267823,18.269607,18.271391,4,155.938463,UNC8534409,6.599366713,FALSE,,,,,,,,
ENSMUSG00000090881,Gm6904,14,59.244441,59.252328,59.260216,15,27.405179,UNC25245875,6.5993303,FALSE,,,,,,,,
ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,18,25.756669,UNC28913836,6.5992318,FALSE,,,,,,,,
ENSMUSG00000016831,Tox4,14,52.279146,52.287768,52.296391,6,140.689735,UNC12242109,6.598717705,FALSE,,,,,,,,
ENSMUSG00000021747,4930452B06Rik,14,8.431192,8.548716,8.66624,9,116.86853,UNC17211651,6.59861781,FALSE,,,,,,,,
ENSMUSG00000022109,Med4,14,73.510049,73.514297,73.518545,17,85.945986,UNC28520104,6.598553025,FALSE,,,,,,,,
ENSMUSG00000091227,Gm3755,14,7.440924,7.44592,7.450917,18,20.00903,UNC28840760,6.598425892,FALSE,,,,,,,,
ENSMUSG00000010376,Nedd8,14,55.662265,55.667086,55.671906,X,57.221436,UNC30849332,6.596893332,FALSE,,,,,,,,
ENSMUSG00000022074,Tnfrsf10b,14,69.767472,69.775938,69.784403,10,121.716763,UNC18869327,6.596888608,FALSE,,,,,,,,
ENSMUSG00000090472,Gm3047,14,4.555405,4.559076,4.562747,7,43.728342,UNC12710531,6.596450496,FALSE,,,,,,,,
ENSMUSG00000091044,Gm3170,14,5.738334,5.738756,5.739177,6,104.87995,UNC11766252,6.595964251,FALSE,,,,,,,,
ENSMUSG00000034997,Htr2a,14,74.64084,74.67385,74.706859,18,19.0861,UNC28827725,6.595880308,FALSE,,,,,,,,
ENSMUSG00000093634,Gm10860,14,67.427668,67.43242,67.437171,4,55.59721,backupUNC040511515,6.595771961,FALSE,,,,,,,,
ENSMUSG00000021745,Ptprg,14,11.553532,11.897786,12.242041,6,17.755721,UNC10643939,6.595276095,FALSE,,,,,,,,
ENSMUSG00000094974,Rps19-ps2,14,52.902793,52.903012,52.90323,9,56.905796,JAX00695047,6.595027006,FALSE,,,,,,,,
ENSMUSG00000096681,Rps19-ps1,14,53.21373,53.213948,53.214167,9,56.905796,JAX00695047,6.595027006,FALSE,,,,,,,,
ENSMUSG00000041471,Fam35a,14,34.237041,34.273772,34.310503,8,65.230218,UNC14908615,6.594909937,FALSE,,,,,,,,
ENSMUSG00000093985,Gm10406,14,7.006115,7.016782,7.027449,11,120.645076,UNC110561971,6.593006827,FALSE,,,,,,,,
ENSMUSG00000021903,Galnt15,14,32.028989,32.045593,32.062197,1,78.45308,UNC993244,6.592684958,FALSE,,,,,,,,
ENSMUSG00000022051,Bnip3l,14,66.985239,66.997058,67.008877,10,127.847522,UNC18963815,6.592458089,FALSE,,,,,,,,
ENSMUSG00000022051,Bnip3l,14,66.985239,66.997058,67.008877,1,56.765248,UNC723854,6.592230392,FALSE,,,,,,,,
ENSMUSG00000021905,Dph3,14,32.080566,32.083129,32.085692,10,127.762724,UNC18963125,6.59217071,FALSE,,,,,,,,
ENSMUSG00000079383,Gm3298,14,5.015891,5.017505,5.019119,6,91.401585,UNC11582267,6.591934372,FALSE,,,,,,,,
ENSMUSG00000022000,Zc3h13,14,75.284373,75.3144,75.344426,3,136.100449,UNC6320026,6.591874496,FALSE,,,,,,,,
ENSMUSG00000021911,Parg,14,32.201949,32.24975,32.29755,3,73.205013,UNC5517972,6.591637075,FALSE,,,,,,,,
ENSMUSG00000071591,Gm10339,14,7.374667,7.393521,7.412375,16,72.182225,UNC27090941,6.591486559,FALSE,,,,,,,,
ENSMUSG00000045875,Adra1a,14,66.635251,66.684356,66.733462,16,84.553492,UNC27282974,6.590053665,FALSE,,,,,,,,
ENSMUSG00000021774,Ube2e1,14,18.282722,18.30729,18.331859,3,40.113715,UNC5101169,6.59002423,FALSE,,,,,,,,
ENSMUSG00000097577,6230400D17Rik,14,20.687236,20.695124,20.703012,15,93.87416,UNC26138604,6.589962232,FALSE,,,,,,,,
ENSMUSG00000022131,Gpr180,14,118.137127,118.15068,118.164232,X,153.045741,UNC31470943,6.589924435,FALSE,,,,,,,,
ENSMUSG00000046204,Pnma2,14,66.91117,66.915612,66.920054,6,126.751598,UNC12040290,6.589882717,FALSE,,,,,,,,
ENSMUSG00000021947,Cryl1,14,57.275034,57.336758,57.398483,14,55.965035,UNC24044258,6.589755826,TRUE,,,,,,,,
ENSMUSG00000021898,Asb14,14,26.894557,26.904908,26.915258,4,20.188902,UNC6850171,6.589535306,FALSE,,,,,,,,
ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,17,48.471481,backupUNC170117869,6.589224859,FALSE,,,,,,,,
ENSMUSG00000087535,Zmiz1os1,14,25.455737,25.458432,25.461128,2,166.522227,UNC4434985,6.589034574,FALSE,,,,,,,,
ENSMUSG00000044551,9930012K11Rik,14,70.154405,70.156954,70.159502,3,62.897486,UNC5390104,6.588996112,FALSE,,,,,,,,
ENSMUSG00000022125,Cln5,14,103.070216,103.073898,103.077579,10,93.301917,JAX00296265,6.588904386,FALSE,,,,,,,,
ENSMUSG00000098183,Gm27010,14,61.625926,61.626632,61.627337,3,101.38976,JAX00111037,6.588877498,FALSE,,,,,,,,
ENSMUSG00000021928,Ebpl,14,61.339763,61.350104,61.360445,9,7.753359,UNC15803388,6.588788262,FALSE,,,,,,,,
ENSMUSG00000022177,Haus4,14,54.541785,54.548073,54.554361,17,66.926072,UNC28219956,6.588622358,FALSE,,,,,,,,
ENSMUSG00000022053,Ebf2,14,67.233292,67.332105,67.430918,4,57.540674,UNC7318835,6.588542089,FALSE,,,,,,,,
ENSMUSG00000021835,Bmp4,14,46.38352,46.387094,46.390669,15,98.569169,UNC26200511,6.588031884,FALSE,,,,,,,,
ENSMUSG00000022033,Pbk,14,65.805837,65.81183,65.817822,5,28.172349,UNC8863806,6.587838177,FALSE,,,,,,,,
ENSMUSG00000097547,B230110C06Rik,14,15.437623,15.445023,15.452423,13,116.817728,UNC23461685,6.58719243,FALSE,,,,,,,,
ENSMUSG00000002325,Irf9,14,55.603571,55.6068,55.61003,8,119.268621,UNC15616247,6.58708128,FALSE,,,,,,,,
ENSMUSG00000022111,Uchl3,14,101.653967,101.675046,101.696124,6,92.69353,UNC11597897,6.586941579,FALSE,,,,,,,,
ENSMUSG00000022105,Rb1,14,73.183673,73.254748,73.325822,2,105.047432,UNC3687833,6.586840381,FALSE,,,,,,,,
ENSMUSG00000022098,Bmp1,14,70.474557,70.497408,70.52026,10,87.314105,UNC18373564,6.586711142,FALSE,,,,,,,,
ENSMUSG00000097501,Gm26536,14,62.836908,62.837558,62.838207,8,108.186404,UNC15463585,6.58630249,FALSE,,,,,,,,
ENSMUSG00000033885,Pxk,14,8.098213,8.131662,8.165111,18,75.69688,UNC29622978,6.585913549,FALSE,,,,,,,,
ENSMUSG00000037697,Ddhd1,14,45.593174,45.625658,45.658143,10,36.520017,UNC17756667,6.585835729,FALSE,,,,,,,,
ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,16,84.200912,UNC27278078,6.585425833,FALSE,,,,,,,,
ENSMUSG00000096793,Gm3002,14,3.810074,3.888296,3.966518,5,114.446895,UNC9955633,6.585341969,FALSE,,,,,,,,
ENSMUSG00000022096,Hr,14,70.552212,70.56288,70.573548,18,46.432884,UNC180239546,6.585268381,FALSE,,,,,,,,
ENSMUSG00000022035,Ccdc25,14,65.837302,65.851953,65.866604,17,13.809907,UNC27586284,6.584539172,FALSE,,,,,,,,
ENSMUSG00000072723,Gm10044,14,7.744063,7.767857,7.791651,5,103.864694,UNC9829650,6.584104371,FALSE,,,,,,,,
ENSMUSG00000093726,Gm20667,14,67.673177,67.674142,67.675106,9,107.572681,JAX00704844,6.583954354,FALSE,,,,,,,,
ENSMUSG00000015437,Gzmb,14,56.258856,56.260558,56.26226,19,59.550284,UNC30590171,6.583739599,FALSE,,,,,,,,
ENSMUSG00000062081,Gm6055,14,48.079136,48.079471,48.079806,15,91.64462,UNC26110175,6.583422568,FALSE,,,,,,,,
ENSMUSG00000048922,Cdca2,14,67.676331,67.696086,67.715841,12,108.087543,UNC21851121,6.583075794,FALSE,,,,,,,,
ENSMUSG00000021922,Itih4,14,30.886476,30.894228,30.901981,7,73.159585,UNC13120384,6.58305657,FALSE,,,,,,,,
